PropertyID,BHKs,FloorArea,Bathrooms,Type_of_Sale,Furnishing_Status,Locality,Price_in_Lacs,Property_URL,Image_URL,Posted_On,Last_Modified_On
24885041,1,500,1,New,Unfurnished,Dhakuria,25,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarat-Ghosh-Garden-in-Kolkata-r5&id=4d423234383835303431,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Feb/02/Photo_h180_w240/24885041_1_rps20170129_162446_180_240.jpg,"Apr 30, '18",35:50.4
33802865,1,570,2,Resale,Unfurnished,Dhakuria,25,https://www.magicbricks.com/propertyDetails/1-BHK-570-Sq-ft-Multistorey-Apartment-FOR-Sale-Selimpur-in-Kolkata&id=4d423333383032383635,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/17/Photo_h180_w240/33802865_1_PropertyImage302-3959452941523_180_240.jpg,"Apr 17, '18",35:50.5
31922815,1,476,1,Resale,Unfurnished,Dhakuria,18,https://www.magicbricks.com/propertyDetails/1-BHK-476-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423331393232383135,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Jan/20/Photo_h180_w240/31922815_1_BEDROOM_180_240.JPG,"Jan 20, '18",35:50.6
33838245,1,550,1,Resale,Furnished,Dhakuria,20,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Selimpur-in-Kolkata&id=4d423333383338323435,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Mar/15/Photo_h180_w240/25692697_6_rps20170315_091803_180_240.jpg,"Apr 18, '18",35:50.7
25692697,1,475,1,New,Unfurnished,Dhakuria,26.7,https://www.magicbricks.com/propertyDetails/1-BHK-475-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarat-Ghosh-Garden-in-Kolkata-r2&id=4d423235363932363937,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/07/Photo_h180_w240/33623845_8_rps20170208_094225_180_240.jpg,"Apr 06, '18",35:50.8
32093359,1,650,2,New,Unfurnished,Dhakuria,25,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata-r1&id=4d423332303933333539,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Jul/13/Photo_h180_w240/27073287_10_mamtacopy_180_240.jpg,"Mar 28, '18",35:50.9
33161731,1,1200,2,Resale,Furnished,Dhakuria,100,https://www.magicbricks.com/propertyDetails/1-BHK-1200-Sq-ft-Builder-Floor-Apartment-FOR-Sale-South-End-Park-in-Kolkata&id=4d423333313631373331,https://img.staticmb.com/mbphoto/property/cropped_images/2016/Dec/06/Photo_h180_w240/15316015_10_BBCHATTERJEE02_180_240.jpg,"Mar 17, '18",35:51.0
31719935,1,400,1,Resale,Semi-Furnished,Dhakuria,19,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423331373139393335,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/07/Photo_h180_w240/32948253_6_19752974_6_17051465_17_MamataEnclave50k_180_240.jpg,"Jan 07, '18",35:51.1
31786579,1,340,1,Resale,Unfurnished,Dhakuria,16,https://www.magicbricks.com/propertyDetails/1-BHK-340-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423331373836353739,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/27/Photo_h180_w240/34003299_2_PropertyImage309-86189082426074_180_240.jpg,"Jan 10, '18",35:51.2
32589103,1,200,2,Resale,Furnished,Dhakuria,100,https://www.magicbricks.com/propertyDetails/1-BHK-200-Sq-ft-Multistorey-Apartment-FOR-Sale-South-End-Park-in-Kolkata&id=4d423332353839313033,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Nov/08/Photo_h180_w240/20933317_6_PropertyImage282-75965910348435_180_240.jpg,"Feb 17, '18",35:51.3
32000539,1,480,1,Resale,Semi-Furnished,Dhakuria,22,https://www.magicbricks.com/propertyDetails/1-BHK-480-Sq-ft-Residential-House-FOR-Sale-Dhakuria--South-East-in-Kolkata&id=4d423332303030353339,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/15/Photo_h180_w240/27145869_9_BBCHATTERJEE02_180_240.jpg,21st Jan,35:51.4
31922817,1,476,1,Resale,Unfurnished,Dhakuria,18,https://www.magicbricks.com/propertyDetails/1-BHK-476-Sq-ft-Residential-House-FOR-Sale-Dhakuria-in-Kolkata&id=4d423331393232383137,https://img.staticmb.com/mbphoto/property/cropped_images/2016/Mar/12/Photo_h180_w240/17051465_17_MamataEnclave50k_180_240.jpg,17th Jan,35:51.5
27073287,1,450,1,New,Unfurnished,Ballygunge,27.9,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Multistorey-Apartment-FOR-Sale-Ballygunge-in-Kolkata-r1&id=4d423237303733323837,https://img.staticmb.com/mbimages/project/Photo_h310_w462/Master-Plan-21-Mamta-Enclave-Kolkata-5071364_1280_960_310_462.JPEG,30th Apr,35:52.0
15316015,1,420,1,New,Unfurnished,Ballygunge,27.3,https://www.magicbricks.com/propertyDetails/1-BHK-420-Sq-ft-Multistorey-Apartment-FOR-Sale-Ballygunge-in-Kolkata-r2&id=4d423135333136303135,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Oct/07/Photo_h180_w240/29898315_6_1507357198170-4_180_240.jpg,30th Apr,35:52.1
33025707,2,1150,2,Resale,Unfurnished,Dhakuria,85,https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Rabindra-Sarobar-Area-in-Kolkata&id=4d423333303235373037,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/06/Photo_h180_w240/33025707_1_PropertyImage01523002106666_180_240.jpg,"May 03, '18",35:54.0
33706303,2,980,2,New,Unfurnished,Dhakuria,51,https://www.magicbricks.com/propertyDetails/2-BHK-980-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423333373036333033,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/12/Photo_h180_w240/33706303_3_copy_180_240.jpg,"May 06, '18",35:54.1
33577245,2,755,2,Resale,Unfurnished,Dhakuria,32,https://www.magicbricks.com/propertyDetails/2-BHK-755-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423333353737323435,https://img.staticmb.com/mbphoto/property/cropped_images/2018/May/04/Photo_h180_w240/33577245_9_PropertyImage802-3528167213433_180_240.jpg,"May 05, '18",35:54.2
18576366,2,700,2,New,Semi-Furnished,Dhakuria,33.6,https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Selimpur-in-Kolkata-r1&id=4d423138353736333636,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Mar/23/Photo_h180_w240/18576366_1_PropertyImage01490253373698_180_240.jpg,"Apr 20, '18",35:54.3
32048079,2,1020,2,Resale,Unfurnished,Dhakuria,65,https://www.magicbricks.com/propertyDetails/2-BHK-1020-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423332303438303739,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/22/Photo_h180_w240/32048079_2_PropertyImage01519291456889_180_240.jpg,"Apr 07, '18",35:54.4
29508387,2,1140,2,Resale,Semi-Furnished,Dhakuria,150,https://www.magicbricks.com/propertyDetails/2-BHK-1140-Sq-ft-Multistorey-Apartment-FOR-Sale-Rabindra-Sarobar-Area-in-Kolkata&id=4d423239353038333837,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Dec/04/Photo_h180_w240/29508387_1_PropertyImage01512366284979_180_240.jpg,"Apr 24, '18",35:54.5
29047691,2,720,1,New,Unfurnished,Dhakuria,45,https://www.magicbricks.com/propertyDetails/2-BHK-720-Sq-ft-Multistorey-Apartment-FOR-Sale-Babu-Bagan-in-Kolkata&id=4d423239303437363931,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Aug/25/Photo_h180_w240/29047691_3_Floor1st_180_240.jpg,"May 03, '18",35:54.6
34065567,2,800,2,New,Unfurnished,Dhakuria,43,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria--South-East-in-Kolkata&id=4d423334303635353637,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/30/Photo_h180_w240/34065567_5_1511937226937_180_240.jpg,"Apr 30, '18",35:54.7
30894971,2,785,2,New,Unfurnished,Dhakuria,32,https://www.magicbricks.com/propertyDetails/2-BHK-785-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata-r1&id=4d423330383934393731,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Nov/27/Photo_h180_w240/30894971_3_PropertyImage611-0140866258489_180_240.jpg,"May 02, '18",35:54.8
33909107,2,840,2,Resale,Semi-Furnished,Dhakuria,42,https://www.magicbricks.com/propertyDetails/2-BHK-840-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423333393039313037,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/22/Photo_h180_w240/33909107_5_Building2_180_240.jpg,"Apr 22, '18",35:54.9
33172191,2,793,1,Resale,Unfurnished,Dhakuria,32,https://www.magicbricks.com/propertyDetails/2-BHK-725-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423333313732313931,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/17/Photo_h180_w240/33172191_10_PropertyImage649-8103161026474_180_240.jpg,"Apr 11, '18",35:55.0
32588469,2,900,2,New,Unfurnished,Dhakuria,42.6,https://www.magicbricks.com/propertyDetails/2-BHK-793-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423332353838343639,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/17/Photo_h180_w240/32588469_6_IMG20171112115449_180_240.jpg,"Feb 17, '18",35:55.1
32718227,2,1041,2,New,Unfurnished,Dhakuria,40.5,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Selimpur-in-Kolkata-r1&id=4d423332373138323237,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/23/Photo_h180_w240/32718227_1_grns-aishwaryam-in-kodambakkam-1ev_180_240.jpg,"Apr 26, '18",35:55.3
33868503,2,650,2,New,Unfurnished,Dhakuria,67,https://www.magicbricks.com/propertyDetails/2-BHK-1041-Sq-ft-Multistorey-Apartment-FOR-Sale-Rabindra-Sarobar-Area-in-Kolkata&id=4d423333383638353033,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/23/Photo_h180_w240/33868503_17_PropertyImage01524463525252_180_240.jpg,"Apr 23, '18",35:55.4
30047833,2,1260,1,Resale,Semi-Furnished,Dhakuria,35,https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423330303437383333,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Oct/14/Photo_h180_w240/30047833_2_20171014_121935_180_240.jpg,"Apr 14, '18",35:55.6
33120549,2,745,2,New,Semi-Furnished,Dhakuria,50,https://www.magicbricks.com/propertyDetails/2-BHK-1260-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Selimpur-in-Kolkata&id=4d423333313230353439,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/15/Photo_h180_w240/33120549_10_DSC03523_180_240.JPG,"Mar 15, '18",35:55.8
33187891,2,975,2,Resale,Furnished,Dhakuria,62,https://www.magicbricks.com/propertyDetails/2-BHK-745-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sarat-Ghosh-Garden-in-Kolkata&id=4d423333313837383931,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/19/Photo_h180_w240/33187891_10_0007_180_240.jpg,"Mar 19, '18",35:55.9
31988637,2,1031,2,Resale,Unfurnished,Dhakuria,50,https://www.magicbricks.com/propertyDetails/2-BHK-975-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalu-Para-in-Kolkata&id=4d423331393838363337,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Jan/20/Photo_h180_w240/31988637_1_20161112_104414_180_240.jpg,"Jan 20, '18",35:56.1
30371067,2,870,2,Resale,Furnished,Dhakuria,70,https://www.magicbricks.com/propertyDetails/2-BHK-1031-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423330333731303637,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Nov/02/Photo_h180_w240/30371067_1_20171102_1313404165330488641546865_180_240.jpg,"Feb 20, '18",35:56.2
32388543,2,760,2,Resale,Semi-Furnished,Dhakuria,40,https://www.magicbricks.com/propertyDetails/2-BHK-833-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Selimpur-in-Kolkata&id=4d423332333838353433,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/08/Photo_h180_w240/32388543_10_Livingarea_180_240.jpg,"Feb 08, '18",35:56.4
30270403,2,850,2,New,Unfurnished,Dhakuria,50,https://www.magicbricks.com/propertyDetails/2-BHK-870-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kankulia-in-Kolkata&id=4d423330323730343033,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Oct/28/Photo_h180_w240/30270403_1_352046_1_180_240.jpg,"Jan 29, '18",35:56.6
29532639,2,800,2,Resale,Unfurnished,Dhakuria,40,https://www.magicbricks.com/propertyDetails/2-BHK-760-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423239353332363339,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Sep/19/Photo_h180_w240/29532639_1_IMG_20170919_133055_180_240.jpg,"Feb 22, '18",35:56.7
32215147,2,800,2,Resale,Unfurnished,Dhakuria,36,https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dhakuria--East-in-Kolkata&id=4d423332323135313437,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/03/Photo_h180_w240/32215147_8_20171223_110717_180_240.jpg,"May 05, '18",35:56.9
27651555,2,850,2,New,Unfurnished,Dhakuria,38,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarat-Ghosh-Garden-in-Kolkata&id=4d423237363531353535,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Dec/07/Photo_h180_w240/27651555_2_PropertyImage84-68777388245653_180_240.jpg,"Apr 20, '18",35:57.1
30929421,2,875,2,New,Unfurnished,Dhakuria,42,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Teli-Para-in-Kolkata&id=4d423330393239343231,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/05/Photo_h180_w240/30929421_10_20170716_172203_180_240.jpg,"Apr 30, '18",35:57.4
32360119,2,917,2,Resale,Semi-Furnished,Dhakuria,36,https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata-r1&id=4d423332333630313139,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/07/Photo_h180_w240/32360119_7_IMG-20180207-WA0029_180_240.jpg,"Apr 10, '18",35:57.5
33576657,2,798,2,New,Unfurnished,Dhakuria,43.5,https://www.magicbricks.com/propertyDetails/2-BHK-875-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423333353736363537,https://img.staticmb.com/mbphoto/property/cropped_images/2017/May/24/Photo_h180_w240/24586625_7_PropertyImage917-7953787360088_180_240.jpg,"Apr 26, '18",35:57.8
24586625,2,765,2,New,Unfurnished,Dhakuria,42.2,https://www.magicbricks.com/propertyDetails/2-BHK-917-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria--East-in-Kolkata-r1&id=4d423234353836363235,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/07/Photo_h180_w240/32938109_1_IMG-20170529-WA0042-Copy(3)_180_240.jpg,"Apr 30, '18",35:58.0
23151489,3,1288,2,New,Unfurnished,Dhakuria,63,https://www.magicbricks.com/propertyDetails/3-BHK-1288-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata-r4&id=4d423233313531343839,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/05/Photo_h180_w240/23151489_1_ARYAAPARTMENTELEVATION_180_240.jpg,"Apr 05, '18",36:00.3
33052279,3,1050,2,Resale,Semi-Furnished,Dhakuria,52,https://www.magicbricks.com/propertyDetails/3-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423333303532323739,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/03/Photo_h180_w240/33052279_8_SmallBedRoom2_180_240.jpg,"May 02, '18",36:00.4
33728855,3,1135,2,New,Unfurnished,Dhakuria,56.8,https://www.magicbricks.com/propertyDetails/3-BHK-1135-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423333373238383535,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/13/Photo_h180_w240/33728855_11_20180221_160032_180_240.jpg,"May 04, '18",36:00.4
34175443,3,1500,3,New,Semi-Furnished,Dhakuria,95,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Babu-Bagan-in-Kolkata&id=4d423334313735343433,https://img.staticmb.com/mbphoto/property/cropped_images/2018/May/06/Photo_h180_w240/34175443_8_3bhkdhk1_180_240.jpg,"May 06, '18",36:00.5
28129167,3,1070,2,New,Unfurnished,Dhakuria,52.9,https://www.magicbricks.com/propertyDetails/3-BHK-1070-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarat-Ghosh-Garden-in-Kolkata&id=4d423238313239313637,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Jul/10/Photo_h180_w240/28129167_9_IMG-20170710-WA0002_180_240.jpg,"May 03, '18",36:00.6
30929779,3,1062,2,New,Unfurnished,Dhakuria,55,https://www.magicbricks.com/propertyDetails/3-BHK-1062-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalu-Para-in-Kolkata&id=4d423330393239373739,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/29/Photo_h180_w240/30929779_12_20170617_172218_180_240.jpg,"Apr 30, '18",36:00.7
27215917,3,1150,2,New,Unfurnished,Dhakuria,59.6,https://www.magicbricks.com/propertyDetails/3-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata-r4&id=4d423237323135393137,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Sep/07/Photo_h180_w240/27215917_2_IMG-20170907-WA0022_180_240.jpg,"Apr 27, '18",36:00.8
34009037,3,1100,2,Resale,Unfurnished,Dhakuria,55,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423334303039303337,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/27/Photo_h180_w240/34009037_3_o_1bjlb93i0fjn1nhp1f52svh953j_180_240.jpg,"May 02, '18",36:01.0
33585977,3,1130,2,Resale,Unfurnished,Dhakuria,47,https://www.magicbricks.com/propertyDetails/3-BHK-1130-Sq-ft-Multistorey-Apartment-FOR-Sale-Kalu-Para-in-Kolkata&id=4d423333353835393737,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/06/Photo_h180_w240/33585977_1_PropertyImage370-02579821899764_180_240.jpg,"Apr 26, '18",36:01.2
24409645,3,1170,2,New,Unfurnished,Dhakuria,58.5,https://www.magicbricks.com/propertyDetails/3-BHK-1170-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata-r1&id=4d423234343039363435,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Jan/09/Photo_h180_w240/24409645_1_ExoticaVilla_180_240.jpg,"Mar 22, '18",36:01.6
34037713,3,1120,2,Resale,Unfurnished,Dhakuria,53,https://www.magicbricks.com/propertyDetails/3-BHK-1120-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423334303337373133,https://img.staticmb.com/mbphoto/property/cropped_images/2018/May/04/Photo_h180_w240/34037713_4_PropertyImage23-017587753523138_180_240.jpg,"May 04, '18",36:02.1
33844921,3,1200,2,New,Unfurnished,Dhakuria,69,https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Babu-Bagan-in-Kolkata&id=4d423333383434393231,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/22/Photo_h180_w240/33844921_19_IMG20180422132034_180_240.jpg,"Apr 22, '18",36:02.3
33859343,3,1134,2,New,Unfurnished,Dhakuria,73,https://www.magicbricks.com/propertyDetails/3-BHK-1134-Sq-ft-Multistorey-Apartment-FOR-Sale-Rabindra-Sarobar-Area-in-Kolkata&id=4d423333383539333433,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/21/Photo_h180_w240/33859343_18_PropertyImage01524289197406_180_240.jpg,"Apr 25, '18",36:02.5
33746479,3,1000,2,Resale,Furnished,Dhakuria,50,https://www.magicbricks.com/propertyDetails/3-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423333373436343739,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/14/Photo_h180_w240/33746479_15_IMG_20180414_1134472728022194037782959_180_240.jpg,"Apr 13, '18",36:02.6
33760123,3,1000,2,Resale,Semi-Furnished,Dhakuria,45,https://www.magicbricks.com/propertyDetails/3-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarat-Ghosh-Garden-in-Kolkata&id=4d423333373630313233,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/14/Photo_h180_w240/33760123_16_PropertyImage872-8232551113648_180_240.jpg,"Apr 14, '18",36:02.8
32191043,3,1358,2,New,Semi-Furnished,Dhakuria,140,https://www.magicbricks.com/propertyDetails/3-BHK-1358-Sq-ft-Multistorey-Apartment-FOR-Sale-South-End-Park-in-Kolkata&id=4d423332313931303433,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/01/Photo_h180_w240/32191043_1_BR-22652151576258842748_180_240.jpg,"Jan 31, '18",36:02.9
31050057,3,1035,2,Resale,Unfurnished,Dhakuria,67,https://www.magicbricks.com/propertyDetails/3-BHK-1035-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Rabindra-Sarobar-Area-in-Kolkata&id=4d423331303530303537,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Dec/04/Photo_h180_w240/31050057_1_IMG-20171204-WA0006_180_240.jpg,"Jan 31, '18",36:03.1
32411635,3,1149,2,New,Unfurnished,Dhakuria,58,https://www.magicbricks.com/propertyDetails/3-BHK-1149-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria--East-in-Kolkata&id=4d423332343131363335,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/09/Photo_h180_w240/32411635_2_PropertyImage493-3876799906348_180_240.jpg,"Feb 09, '18",36:03.3
32900111,3,1150,2,Resale,Furnished,Dhakuria,45,https://www.magicbricks.com/propertyDetails/3-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria--South-East-in-Kolkata&id=4d423332393030313131,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/06/Photo_h180_w240/32900111_5_IMG_20180305_230315_180_240.jpg,"Mar 07, '18",36:03.4
28064619,3,1336,2,New,Unfurnished,Dhakuria,65.5,https://www.magicbricks.com/propertyDetails/3-BHK-1336-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarat-Ghosh-Garden-in-Kolkata&id=4d423238303634363139,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Jul/07/Photo_h180_w240/28064619_16_21_180_240.JPG,"Apr 30, '18",36:03.6
32674885,3,1336,2,New,Unfurnished,Dhakuria,68.1,https://www.magicbricks.com/propertyDetails/3-BHK-1336-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria--South-East-in-Kolkata-r1&id=4d423332363734383835,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/21/Photo_h180_w240/32674885_2_20170716_172113_180_240.jpg,"Apr 30, '18",36:03.7
31054775,3,1109,2,New,Unfurnished,Dhakuria,55.5,https://www.magicbricks.com/propertyDetails/3-BHK-1109-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata-r2&id=4d423331303534373735,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Dec/05/Photo_h180_w240/31054775_19_IMG20171204160655_180_240.jpg,"Apr 08, '18",36:03.9
33577063,3,1110,2,New,Unfurnished,Dhakuria,55,https://www.magicbricks.com/propertyDetails/3-BHK-1110-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423333353737303633,https://img.staticmb.com/mbphoto/property/cropped_images/2017/May/24/Photo_h180_w240/24587401_9_PropertyImage422-15163652487365_180_240.jpg,"Apr 26, '18",36:04.0
24587401,3,1336,2,New,Unfurnished,Dhakuria,61.5,https://www.magicbricks.com/propertyDetails/3-BHK-1336-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarat-Ghosh-Garden-in-Kolkata&id=4d423234353837343031,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/07/Photo_h180_w240/33606557_2_20170617_172537_180_240.jpg,"Apr 20, '18",36:04.3
33606557,3,1340,2,New,Unfurnished,Dhakuria,71,https://www.magicbricks.com/propertyDetails/3-BHK-1340-Sq-ft-Multistorey-Apartment-FOR-Sale-Dhakuria--South-East-in-Kolkata&id=4d423333363036353537,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Jan/19/Photo_h180_w240/31973533_1_IMG20180118123541_180_240.jpg,"Apr 30, '18",36:04.4
31973533,3,1144,2,New,Unfurnished,Dhakuria,68.6,https://www.magicbricks.com/propertyDetails/3-BHK-1144-Sq-ft-Multistorey-Apartment-FOR-Sale-Kankulia-in-Kolkata-r1&id=4d423331393733353333,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Mar/20/Photo_h180_w240/25692613_7_use6_180_240.jpg,"Mar 26, '18",36:04.7
34030019,3,1237,3,New,Unfurnished,Dhakuria,61.9,https://www.magicbricks.com/propertyDetails/3-BHK-1237-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dhakuria-in-Kolkata&id=4d423334303330303139,https://img.staticmb.com/mbphoto/property/cropped_images/2017/May/16/Photo_h180_w240/26982301_2_DHAKURIYA_180_240.jpg,"Apr 28, '18",36:04.9
32772195,4,1250,2,Resale,Semi-Furnished,Dhakuria,85,https://www.magicbricks.com/propertyDetails/4-BHK-1250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kankulia-in-Kolkata&id=4d423332373732313935,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/18/Photo_h180_w240/32448729_19_03032018909_180_240.jpg,"Feb 26, '18",36:07.5
